district,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,district_1,district_2
Soran,2466,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2467,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2468,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2469,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2470,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2471,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2472,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2473,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2474,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2475,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2476,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2477,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2478,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2479,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2480,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2481,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2482,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2483,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2484,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2485,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2486,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2487,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2488,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2489,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2490,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2491,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2492,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2493,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2494,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2495,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2496,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2497,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2498,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2499,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2500,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2501,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2502,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2503,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2504,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2505,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2506,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2507,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2508,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2509,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2510,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2511,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2512,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2513,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2514,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2515,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2516,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2517,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2518,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2519,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2520,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2521,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2522,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2523,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2524,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2525,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2526,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2527,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2528,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2529,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2530,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2531,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2532,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2533,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2534,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2535,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2536,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2537,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2538,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2539,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2540,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2541,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2542,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2543,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2544,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2545,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2546,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2547,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2548,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2549,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2550,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2551,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2552,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2553,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2554,0,0,0,0,0,0,0,0,Soran,Soran
Soran,2555,0,0,0,0,0,0,0,0,Soran,Soran
Sulaymaniya,2292,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2293,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2294,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2295,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2296,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2297,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2298,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2299,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2300,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2301,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2302,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2303,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2304,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2305,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2306,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2307,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2308,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2309,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2310,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2311,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2312,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2313,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2314,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2315,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2316,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2317,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2318,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2319,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2320,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2321,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2322,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2323,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2324,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2325,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2326,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2327,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2328,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2329,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2330,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2331,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2332,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2333,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2334,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2335,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2336,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2337,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2338,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2339,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2340,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2341,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2342,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2343,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2344,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2345,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2346,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2347,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2348,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2349,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2350,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2351,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2352,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2353,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2354,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2355,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2356,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2357,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2358,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2359,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2360,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2361,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2362,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2363,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2364,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2365,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2366,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2367,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2368,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2369,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2370,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2371,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2372,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2373,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2374,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2375,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2376,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2377,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2378,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2379,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2380,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2381,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2382,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2383,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2384,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2385,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2386,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2387,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2388,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2389,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2390,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2391,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2392,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2393,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2394,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2395,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2396,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2397,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2398,1,1,1,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2399,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2400,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2401,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2402,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2403,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2404,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2405,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2406,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2407,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2408,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2409,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2410,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2411,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2412,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2413,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2414,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2415,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2416,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2417,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2418,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2419,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2420,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2421,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2422,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2423,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2424,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2425,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2426,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2427,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2428,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2429,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2430,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2431,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2432,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2433,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2434,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2435,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2436,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2437,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2438,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2439,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2440,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2441,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2442,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2443,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2444,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2445,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2446,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2447,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2448,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2449,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2450,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2451,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2452,1,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2453,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2454,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2455,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2456,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2457,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2458,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2459,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2460,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2461,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2462,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2463,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2464,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2465,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2466,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2467,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2468,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2469,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2470,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2471,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2472,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2473,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2474,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2475,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2476,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2477,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2478,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2479,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2480,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2481,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2482,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2483,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2484,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2485,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2486,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2487,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2488,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2489,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2490,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2491,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2492,1,1,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2493,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2494,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2495,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2496,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2497,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2498,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2499,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2500,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2501,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2502,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2503,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2504,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2505,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2506,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2507,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2508,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2509,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2510,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2511,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2512,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2513,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2514,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2515,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2516,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2517,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2518,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2519,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2520,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2521,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2522,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2523,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2524,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2525,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2526,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2527,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2528,1,1,0,0,0,1,0,1,Sulaymaniya,Sulaymaniya
Sulaymaniya,2529,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2530,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2531,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2532,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
Sulaymaniya,2533,0,0,0,0,0,0,0,0,Sulaymaniya,Sulaymaniya
